프로그램구분,기관,일련번호,지역,국가명,대학명(국문),대학명(영문),지원자격_최소학점,지원자격_어학성적,참고사항,수학가능학과/영어강의목록 등,웹사이트,특이사항,언어권,수학가능전공분야,summary_location,summary_weather,summary_academic,summary_safety,hashtag
방문교환,SAF,V58,오세아니아,호주,퀸즐랜드대,University of Queensland,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V59,오세아니아,뉴질랜드,오타고대,University of Otago,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V60,북미,캐나다,세인트메리스대학,St. Mary's University,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V61,북미,캐나다,캘거리대학,University of Calgary,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V62,북미,캐나다,토론토대,University of Toronto,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V63,북미,캐나다,빅토리아대,Univeristy of Victoria,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V64,유럽,독일,라이프치히대,University of Leipzig,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V65,유럽,프랑스,엉제대,Université Catholique de L'Ouest,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V66,유럽,스페인,레온대,Universidad de Leon,-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],,,,,
방문교환,SAF,V67,북미,미국,"캘리포니아대, 버클리","University of California, Berkeley",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],"학교는 Bay Area에 위치하여 날씨가 좋고, 다양한 시설과 카페가 주변에 있어 학생들의 생활이 풍부합니다. 캘리포니아 대학은 LA와 런던 중간에 위치하여 지리적으로 주의가 필요하지만, 샌프란시스코와 산호세에 가까워 여행이 용이하고 교통편도 편리합니다.","Bay Area는 매년 구름 없이 맑은 봄가을 날씨를 유지하며, 거의 비가 오지 않습니다. LA와 런던 사이의 기후로, 1월에는 런던과 같이 춥지만 3월부터는 캘리포니아와 같이 따뜻해집니다. 처음에는 날씨가 좋지 않았지만, 시간이 지날수록 매우 좋아져서 학생들이 즐길 수 있습니다.","학교 시설은 잘 갖춰져 있고, 전공 수업의 난이도가 적절하며 컴퓨터 관련 수업도 잘 구성되어 있습니다.","주변 환경이 안전하고 학교 시설을 자유롭게 활용할 수 있어 안정적으로 생활하며, 치안은 좋지 않지만 다양성과 자유로운 표현이 돋보였습니다. SAF 측에서 숙소와 보험을 처리해 안전하게 준비할 수 있었고, 학교 위치가 여행하기 좋은 지리적 위치여서 여행 및 일상 생활에서 안전하게 보낼 수 있었습니다.",#날씨좋은BayArea #다양한시설과카페 #교통편리
방문교환,SAF,V68,북미,미국,"캘리포니아대, 데이비스","University of California, Davis",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],대학은 작고 조용한 동네에 위치하여 안전하다고 생각되지만 즐길 거리가 부족하고 대중교통이 부족하여 주로 자전거를 이용합니다.,"데이비스는 사계절 옷이 필요한 안전한 동네에서, 낮은 더위와 추운 밤을 경험하며 활동과 먹거리에는 제한이 있습니다.","학교는 수의대, 농업, 바이오 분야가 유명하며 캠퍼스가 커서 걸어다니기 어려운 경우도 있지만 자전거를 이용할 수 있었고, 학생들은 도서관이나 학생회관에서 시간을 보내거나 클럽 활동을 다양하게 즐기며, 학습 환경은 적절했습니다. 학교는 수의대, 농업, 바이오 분야가 유명하며 캠퍼스 규모가 크고 이동이 어려웠지만 자전거를 이용할 수 있었고, 학생들은",캘리포니아 데이비스에서는 조용하고 안전한 환경에서 안정적으로 생활할 수 있었습니다.,#안전한동네 #다양한학문분야 #자전거이용
방문교환,SAF,V69,북미,미국,"캘리포니아대, LA","University of California, Los Angeles",-,-,,,,"· SAF 회원대학은 기본 1학기 파견이며 동일하게 1학기 연장 가능합니다.
· 지원자격 등록금액 등 세부 정보는 아래 SAF 홈페이지에서 확인하시기 바랍니다.
· http //korea.studyabroadfoundation.org/apply_now/saf_application_form_instructions.php
· 대학별 최소요구 학점이 2.5 미만이더라도 2.5 미만 학생은 지원할 수 없습니다.
· 일부 대학의 경우 학점인정 등에 제약이 있을 수 있으므로 참고하시기 바랍니다.
· Continuing Education 프로그램으로 지원되고 Continuing Education에서 성적표 발행함.
· Continuing Education 프로그램으로 지원되나 학교 공식 성적 발행원에서 성적표 발행",-,['직접확인'],LAX(Los Angeles International Airport)로 이동 시 LAX-it 셔틀버스를 이용하여 안전하게 숙소까지 이동합니다.,"캘리포니아는 온화한 지중해성 기후로, 매일 기분 좋게 생활하기에 적합합니다.","UCLA의 학교시설을 이용하여 체육 및 도서관을 자유롭게 이용하며, 다양한 전공 과목을 통해 실질적이고 흥미로운 수업을 받을 수 있었습니다.",UCLA에서의 생활은 안전하고 안정적으로 진행됩니다.,#온화한날씨 #다양한전공과목 #안전한생활환경
